cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,percent,used,active,buffers,cached,shared,value
0,0,0,2,0,0,0,0,51.4,1598705664,839913472,402710528,3139559424,1332830208,0
0,0,0,2,0,0,0,0,51.4,1598705664,839913472,402710528,3139559424,1332830208,0
0,0,0,0,0,0,0,0,51.4,1598705664,839913472,402710528,3139559424,1332830208,0
0,0,0,2,1.9,0,0,0,51.4,1598820352,839913472,402710528,3139559424,1332830208,0
0,0,0,0,0,0,2,0,51.4,1598705664,839913472,402710528,3139559424,1332830208,0
0,0,0,2,0,0,0,0,51.4,1598705664,839913472,402710528,3139559424,1332830208,0
0,0,0,2,0,0,0,0,51.4,1598705664,839913472,402710528,3139559424,1332830208,0
0,0,0,2,0,0,0,0,51.4,1598820352,839913472,402710528,3139559424,1332830208,0
0,0,2,2,0,0,0,0,51.4,1598705664,839913472,402718720,3139551232,1332830208,0
0,0,0,2,0,0,0,0,51.4,1598705664,839913472,402718720,3139551232,1332830208,0
0,0,0,3.8,0,0,0,0,51.4,1598697472,839913472,402718720,3139559424,1332830208,0
0,0,0,0,0,0,0,0,51.4,1598812160,839913472,402718720,3139559424,1332830208,0
0,0,0,2,0,1.9,0,0,51.4,1598697472,839929856,402718720,3139559424,1332830208,0
0,2,0,2,2,0,0,0,51.4,1598697472,839929856,402718720,3139559424,1332830208,0
0,0,0,2,0,0,0,0,51.4,1598697472,839929856,402718720,3139559424,1332830208,0
0,0,0,3.8,1.9,0,1.9,0,51.4,1598812160,839929856,402718720,3139559424,1332830208,0
0,0,0,3.8,0,0,0,0,51.4,1598697472,839929856,402718720,3139559424,1332830208,0
0,0,0,0,0,0,2,0,51.4,1598697472,839929856,402718720,3139559424,1332830208,0
1.9,0,0,3.8,0,0,0,0,51.4,1598697472,839929856,402718720,3139559424,1332830208,0
0,0,0,3.8,0,0,0,0,51.4,1598812160,839929856,402726912,3139551232,1332830208,0
0,0,0,2,0,0,0,0,51.4,1598697472,839929856,402726912,3139551232,1332830208,0
0,1.9,0,3.8,0,0,1.9,0,51.4,1598697472,839929856,402726912,3139551232,1332830208,0
0,0,0,3.8,0,0,0,1.9,51.4,1598697472,839929856,402726912,3139551232,1332830208,0
0,0,1.9,2,0,0,3.7,0,51.4,1598697472,839929856,402726912,3139551232,1332830208,0
0,0,0,3.8,0,1.9,1.9,0,51.4,1598697472,839929856,402726912,3139551232,1332830208,0
0,0,0,3.9,0,0,0,0,51.4,1598697472,839929856,402726912,3139551232,1332830208,0
0,1.9,0,3.8,0,0,1.9,0,51.4,1598697472,839929856,402726912,3139551232,1332830208,0
1.9,1.9,0,3.8,0,0,0,0,51.4,1598697472,839929856,402726912,3139551232,1332830208,0
0,0,0,3.8,0,0,1.9,0,51.4,1598697472,839929856,402726912,3139551232,1332830208,0
0,0,0,3.8,0,0,1.9,0,51.4,1598697472,839929856,402735104,3139543040,1332830208,0
0,0,0,5.7,0,0,0,0,51.4,1598697472,839929856,402735104,3139543040,1332830208,0
0,0,0,2,0,0,1.9,0,51.4,1598697472,839929856,402735104,3139543040,1332830208,0
1.9,0,0,5.7,1.9,0,0,0,51.4,1598763008,839929856,402735104,3139543040,1332830208,0
0,0,0,3.8,0,0,1.9,0,51.4,1598763008,839929856,402735104,3139543040,1332830208,0
0,0,0,3.8,1.9,1.9,0,0,51.4,1598746624,839946240,402735104,3139559424,1332830208,0
0,0,0,2,0,1.9,0,0,51.4,1598746624,839946240,402735104,3139559424,1332830208,0
0,0,0,2,2,0,0,0,51.4,1598746624,839946240,402735104,3139559424,1332830208,0
0,0,0,3.9,0,0,1.9,0,51.4,1598746624,839946240,402735104,3139559424,1332830208,0
0,0,0,3.8,0,0,0,0,51.4,1598746624,839946240,402735104,3139559424,1332830208,0
0,0,0,3.8,0,0,1.9,1.9,51.4,1598746624,839946240,402735104,3139559424,1332830208,0
0,0,0,3.8,0,0,1.9,0,51.4,1598746624,839946240,402735104,3139559424,1332830208,0
0,0,0,5.7,0,0,3.8,0,51.4,1598746624,839946240,402743296,3139551232,1332830208,0
0,0,1.9,3.8,0,0,1.9,0,51.4,1598746624,839946240,402743296,3139551232,1332830208,0
0,1.9,0,3.8,0,0,1.9,0,51.4,1598746624,839946240,402743296,3139551232,1332830208,0
2,0,0,2,0,0,0,0,51.4,1598738432,839946240,402743296,3139559424,1332834304,0
0,0,0,2,0,0,0,0,51.4,1598738432,839946240,402743296,3139559424,1332834304,0
0,0,0,2,0,0,1.9,1.9,51.4,1598738432,839946240,402743296,3139559424,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598738432,839946240,402743296,3139559424,1332834304,0
0,0,0,3.9,0,0,0,1.9,51.4,1598738432,839946240,402743296,3139559424,1332834304,0
0,0,0,2,0,0,0,0,51.4,1598853120,839946240,402743296,3139559424,1332834304,0
0,0,1.9,5.7,0,1.9,0,0,51.4,1598853120,839946240,402743296,3139559424,1332834304,0
0,0,0,3.8,0,0,3.7,0,51.4,1598853120,839946240,402743296,3139559424,1332834304,0
0,1.9,1.9,5.8,1.9,1.9,2,0,51.4,1598730240,839954432,402743296,3139567616,1332834304,0
1.9,0,0,3.8,0,0,0,0,51.4,1598722048,839954432,402751488,3139567616,1332834304,0
0,0,0,3.8,0,0,1.9,1.9,51.4,1598722048,839954432,402751488,3139567616,1332834304,0
0,0,1.9,3.8,0,0,0,0,51.4,1598836736,839954432,402751488,3139567616,1332834304,0
1.9,0,0,3.9,0,0,0,1.9,51.4,1598722048,839954432,402751488,3139567616,1332834304,0
0,0,0,3.8,0,0,0,1.9,51.4,1598722048,839954432,402751488,3139567616,1332834304,0
0,0,0,2,0,0,0,0,51.4,1598722048,839954432,402751488,3139567616,1332834304,0
0,0,0,3.8,0,0,1.9,1.9,51.4,1598836736,839954432,402751488,3139567616,1332834304,0
1.9,0,0,2,0,0,0,0,51.4,1598722048,839954432,402751488,3139567616,1332834304,0
0,0,0,5.7,0,0,0,0,51.4,1598722048,839954432,402751488,3139567616,1332834304,0
0,0,0,3.8,0,0,1.9,1.9,51.4,1598722048,839954432,402751488,3139567616,1332834304,0
0,0,0,3.8,0,1.9,0,1.9,51.4,1598836736,839954432,402751488,3139567616,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598722048,839954432,402759680,3139559424,1332834304,0
0,0,0,3.9,0,0,0,0,51.4,1598722048,839954432,402759680,3139559424,1332834304,0
0,0,0,3.8,1.9,0,0,0,51.4,1598713856,839954432,402759680,3139567616,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598828544,839954432,402759680,3139567616,1332834304,0
3.7,0,0,3.8,0,0,1.9,0,51.4,1598713856,839954432,402759680,3139567616,1332834304,0
0,0,0,3.8,1.9,0,0,0,51.4,1598713856,839954432,402759680,3139567616,1332834304,0
1.9,0,0,3.9,0,0,0,1.9,51.4,1598713856,839954432,402759680,3139567616,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598713856,839954432,402759680,3139567616,1332834304,0
0,0,0,5.7,0,0,0,0,51.4,1598705664,839970816,402759680,3139575808,1332834304,0
1.9,0,0,3.8,0,0,3.8,0,51.4,1598705664,839970816,402759680,3139575808,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598705664,839970816,402759680,3139575808,1332834304,0
0,0,1.9,3.8,0,0,1.9,0,51.4,1598705664,839970816,402759680,3139575808,1332834304,0
0,0,0,3.9,0,1.9,0,1.9,51.4,1598697472,839970816,402767872,3139575808,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598697472,839970816,402767872,3139575808,1332834304,0
0,0,0,3.8,0,0,0,1.9,51.4,1598697472,839970816,402767872,3139575808,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598697472,839970816,402767872,3139575808,1332834304,0
0,0,0,3.8,0,1.9,0,0,51.4,1598697472,839970816,402767872,3139575808,1332834304,0
0,0,0,2,0,0,0,0,51.4,1598697472,839970816,402767872,3139575808,1332834304,0
0,0,0,3.9,0,0,0,1.9,51.4,1598697472,839970816,402767872,3139575808,1332834304,0
0,0,0,2,0,0,0,0,51.4,1598697472,839970816,402767872,3139575808,1332834304,0
0,0,0,2,0,0,0,1.9,51.4,1598697472,839970816,402767872,3139575808,1332834304,0
0,0,0,3.8,0,0,1.9,1.9,51.4,1598697472,839970816,402767872,3139575808,1332834304,0
3.7,1.9,0,3.8,0,0,0,0,51.4,1598697472,839970816,402767872,3139575808,1332834304,0
1.9,0,0,2,0,0,0,1.9,51.4,1598697472,839970816,402767872,3139575808,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598812160,839970816,402767872,3139575808,1332834304,0
0,0,0,2,0,1.9,0,0,51.4,1598697472,839970816,402776064,3139567616,1332834304,0
0,0,0,3.9,0,0,0,1.9,51.4,1598697472,839970816,402776064,3139567616,1332834304,0
0,0,0,5.7,0,0,0,0,51.4,1598697472,839970816,402776064,3139567616,1332834304,0
0,0,0,3.8,0,0,1.9,1.9,51.4,1598697472,839970816,402776064,3139567616,1332834304,0
0,0,0,3.8,1.9,0,0,0,51.4,1598689280,839987200,402776064,3139575808,1332834304,0
0,0,0,2,0,0,0,0,51.4,1598803968,839987200,402776064,3139575808,1332834304,0
1.9,0,0,3.8,0,0,0,0,51.4,1598803968,839987200,402776064,3139575808,1332834304,0
0,0,0,3.8,0,1.9,0,0,51.4,1598803968,839987200,402776064,3139575808,1332834304,0
0,0,0,5.7,0,0,0,0,51.4,1598689280,839987200,402776064,3139575808,1332834304,0
0,0,0,3.8,1.9,0,0,0,51.4,1598689280,839987200,402776064,3139575808,1332834304,0
0,0,0,3.8,0,1.9,0,0,51.4,1598689280,839987200,402776064,3139575808,1332834304,0
1.9,0,0,3.8,0,0,0,0,51.4,1598689280,839987200,402776064,3139575808,1332834304,0
0,0,0,3.8,1.9,0,0,0,51.4,1598689280,839987200,402784256,3139567616,1332834304,0
1.9,0,0,3.8,0,0,0,0,51.4,1598689280,839987200,402784256,3139567616,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598689280,839987200,402784256,3139567616,1332834304,0
3.8,0,0,3.8,0,0,0,0,51.4,1598689280,839987200,402784256,3139567616,1332834304,0
0,0,1.9,5.7,0,0,0,0,51.4,1598689280,839987200,402784256,3139567616,1332834304,0
0,0,0,3.8,1.9,0,0,0,51.4,1598689280,839987200,402784256,3139567616,1332834304,0
1.9,0,0,5.7,0,0,0,0,51.4,1598689280,839987200,402784256,3139567616,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598689280,839987200,402784256,3139567616,1332834304,0
1.9,0,0,3.9,0,0,1.9,0,51.4,1598803968,839987200,402784256,3139567616,1332834304,0
0,0,1.9,5.7,3.8,3.7,1.9,0,51.4,1598689280,839987200,402784256,3139567616,1332834304,0
1.9,0,0,3.8,1.9,3.8,0,0,51.4,1598689280,839987200,402792448,3139559424,1332834304,0
3.8,0,0,3.8,0,0,0,0,51.4,1598672896,839995392,402792448,3139575808,1332834304,0
0,0,1.9,3.8,0,0,0,0,51.4,1598787584,839995392,402792448,3139575808,1332834304,0
3.7,0,0,3.8,1.9,0,0,0,51.4,1598672896,839995392,402792448,3139575808,1332834304,0
0,0,0,5.7,0,0,1.9,0,51.4,1598672896,839995392,402792448,3139575808,1332834304,0
0,0,1.9,3.8,0,0,0,0,51.4,1598672896,839995392,402792448,3139575808,1332834304,0
0,0,1.9,3.8,0,0,0,0,51.4,1598787584,839995392,402792448,3139575808,1332834304,0
0,0,1.9,3.8,0,0,0,0,51.4,1598672896,839995392,402792448,3139575808,1332834304,0
1.9,0,0,3.8,0,1.9,0,0,51.4,1598672896,839995392,402792448,3139575808,1332834304,0
0,0,1.9,3.8,0,0,0,0,51.4,1598672896,839995392,402792448,3139575808,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598672896,839995392,402792448,3139575808,1332834304,0
0,0,0,5.7,1.9,0,0,0,51.4,1598787584,839995392,402800640,3139567616,1332834304,0
0,0,0,3.9,0,0,0,0,51.4,1598787584,839995392,402800640,3139567616,1332834304,0
0,0,0,3.8,1.9,0,0,0,51.4,1598664704,839995392,402800640,3139575808,1332834304,0
0,0,0,2,0,0,0,0,51.4,1598664704,839995392,402800640,3139575808,1332834304,0
0,0,0,3.8,1.9,0,0,0,51.4,1598664704,839995392,402800640,3139575808,1332834304,0
1.9,0,0,2,1.9,0,1.9,0,51.4,1598664704,839995392,402800640,3139575808,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598664704,839995392,402800640,3139575808,1332834304,0
0,0,1.9,3.8,0,0,0,0,51.4,1598664704,839995392,402800640,3139575808,1332834304,0
0,1.9,0,5.7,0,0,0,0,51.4,1598664704,839995392,402800640,3139575808,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598664704,839995392,402800640,3139575808,1332834304,0
0,0,0,3.8,0,1.9,1.9,0,51.4,1598664704,840011776,402800640,3139575808,1332834304,0
0,0,1.9,3.8,3.7,0,1.9,0,51.4,1598664704,840011776,402808832,3139567616,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598664704,840011776,402808832,3139567616,1332834304,0
0,0,1.9,3.8,0,0,0,0,51.4,1598656512,840011776,402808832,3139575808,1332834304,0
0,0,0,3.8,0,0,3.7,0,51.4,1598656512,840011776,402808832,3139575808,1332834304,0
0,0,0,3.9,0,0,1.9,0,51.4,1598656512,840011776,402808832,3139575808,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598656512,840011776,402808832,3139575808,1332834304,0
1.9,0,1.9,2,0,0,1.9,0,51.4,1598656512,840011776,402808832,3139575808,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598656512,840011776,402808832,3139575808,1332834304,0
0,0,2,0,0,0,0,0,51.4,1598656512,840011776,402808832,3139575808,1332834304,0
0,0,0,2,0,0,0,0,51.4,1598656512,840011776,402808832,3139575808,1332834304,0
0,0,0,3.8,0,0,2,0,51.4,1598656512,840011776,402808832,3139575808,1332834304,0
1.9,0,0,3.8,0,0,0,0,51.4,1598656512,840011776,402808832,3139575808,1332834304,0
0,0,0,2,0,0,0,0,51.4,1598656512,840011776,402808832,3139575808,1332834304,0
0,0,1.9,3.8,0,0,0,0,51.4,1598656512,840011776,402808832,3139575808,1332834304,0
0,0,0,3.8,1.9,0,0,0,51.4,1598656512,840011776,402817024,3139567616,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598656512,840011776,402817024,3139567616,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598656512,840011776,402817024,3139567616,1332834304,0
1.9,0,0,3.8,0,0,0,0,51.4,1598672896,840011776,402817024,3139567616,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598664704,840028160,402817024,3139575808,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598664704,840028160,402817024,3139575808,1332834304,0
0,0,1.9,5.8,0,0,1.9,0,51.4,1598664704,840028160,402817024,3139575808,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598664704,840028160,402817024,3139575808,1332834304,0
0,0,0,2,0,0,0,0,51.4,1598664704,840028160,402817024,3139575808,1332834304,0
3.7,0,1.9,3.8,0,0,0,1.9,51.4,1598664704,840028160,402817024,3139575808,1332834304,0
0,0,0,2,0,1.9,0,0,51.4,1598779392,840028160,402817024,3139575808,1332834304,0
0,0,0,2,2,0,2,0,51.4,1598664704,840028160,402817024,3139575808,1332834304,0
3.8,0,0,5.7,0,0,0,0,51.4,1598664704,840028160,402825216,3139567616,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598664704,840028160,402825216,3139567616,1332834304,0
0,0,0,3.8,1.9,0,1.9,0,51.4,1598779392,840028160,402825216,3139567616,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598664704,840028160,402825216,3139567616,1332834304,0
0,0,0,5.7,0,0,0,0,51.4,1598664704,840028160,402825216,3139567616,1332834304,0
0,0,0,3.8,1.9,0,0,0,51.4,1598664704,840028160,402825216,3139567616,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598779392,840028160,402825216,3139567616,1332834304,0
1.9,0,0,2,0,0,0,0,51.4,1598664704,840028160,402825216,3139567616,1332834304,0
0,0,5.5,5.7,1.9,1.9,0,0,51.4,1598664704,840028160,402825216,3139567616,1332834304,0
0,1.9,1.9,3.8,0,0,0,0,51.4,1598664704,840028160,402825216,3139567616,1332834304,0
1.9,0,0,5.7,0,0,1.9,0,51.4,1598779392,840028160,402825216,3139567616,1332834304,0
0,0,0,2,0,0,0,0,51.4,1598656512,840036352,402833408,3139567616,1332834304,0
0,0,0,3.9,0,0,0,0,51.4,1598656512,840036352,402833408,3139567616,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598656512,840036352,402833408,3139567616,1332834304,0
64.7,0,0,3.8,0,0,0,0,51.4,1598656512,840036352,402833408,3139567616,1332834304,0
80.4,1.9,0,1.9,0,0,0,0,51.4,1598656512,840036352,402833408,3139567616,1332834304,0
0,0,0,3.9,3.8,0,0,0,51.4,1598656512,840036352,402833408,3139567616,1332834304,0
0,0,1.9,2,0,0,1.9,0,51.4,1598656512,840036352,402833408,3139567616,1332834304,0
0,0,0,3.8,1.9,1.9,1.9,0,51.4,1598656512,840036352,402833408,3139567616,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598656512,840036352,402833408,3139567616,1332834304,0
0,0,1.9,3.8,0,0,1.9,1.9,51.4,1598656512,840036352,402833408,3139567616,1332834304,0
0,0,0,3.8,1.9,0,0,0,51.4,1598656512,840036352,402833408,3139567616,1332834304,0
0,0,2,2,0,0,0,0,51.4,1598656512,840036352,402841600,3139559424,1332834304,0
0,0,0,5.7,1.9,0,0,0,51.4,1598656512,840036352,402841600,3139559424,1332834304,0
0,0,0,3.8,0,1.9,3.8,0,51.4,1598656512,840036352,402841600,3139559424,1332834304,0
0,0,0,3.8,1.9,0,1.9,0,51.4,1598771200,840036352,402841600,3139559424,1332834304,0
0,0,0,0,0,0,2,0,51.4,1598771200,840036352,402841600,3139559424,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598656512,840036352,402841600,3139559424,1332834304,0
0,0,0,2,0,0,0,0,51.4,1598656512,840036352,402841600,3139559424,1332834304,0
1.9,0,0,3.8,0,0,3.7,0,51.4,1598656512,840036352,402841600,3139559424,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598656512,840036352,402841600,3139559424,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598640128,840052736,402841600,3139575808,1332834304,0
0,0,0,2,0,0,0,0,51.4,1598640128,840052736,402841600,3139575808,1332834304,0
0,0,0,3.8,0,0,1.9,0,51.4,1598631936,840052736,402849792,3139575808,1332834304,0
0,0,0,3.8,0,0,0,0,51.4,1598631936,840060928,402849792,3139575808,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598631936,840060928,402849792,3139575808,1332834304,0
1.9,0,0,0,3.8,0,1.9,0,51.4,1598631936,840060928,402849792,3139575808,1332834304,0
0,0,1.9,0,3.8,0,0,1.9,51.4,1598631936,840060928,402849792,3139575808,1332834304,0
0,0,0,0,2,0,1.9,0,51.4,1598631936,840060928,402849792,3139575808,1332834304,0
1.9,0,0,0,2,0,0,0,51.4,1598746624,840060928,402849792,3139575808,1332834304,0
0,0,0,0,3.8,0,0,1.9,51.4,1598746624,840060928,402849792,3139575808,1332834304,0
0,0,0,0,2,0,0,0,51.4,1598631936,840060928,402849792,3139575808,1332834304,0
0,0,1.9,0,3.8,0,1.9,0,51.4,1598631936,840060928,402849792,3139575808,1332834304,0
0,0,1.9,3.7,3.8,0,1.9,0,51.4,1598631936,840060928,402849792,3139575808,1332834304,0
0,0,1.9,0,5.8,0,0,0,51.4,1598631936,840060928,402849792,3139575808,1332834304,0
0,0,1.9,0,3.8,0,3.8,0,51.4,1598631936,840060928,402857984,3139567616,1332834304,0
0,0,0,0,3.8,0,1.9,0,51.4,1598631936,840060928,402857984,3139567616,1332834304,0
1.9,1.9,1.9,3.8,3.9,1.9,1.9,1.9,51.4,1598631936,840060928,402857984,3139567616,1332834304,0
1.9,0,0,0,3.8,0,0,0,51.4,1598631936,840060928,402857984,3139567616,1332834304,0
1.9,0,1.9,0,2,0,0,0,51.4,1598631936,840060928,402857984,3139567616,1332834304,0
0,0,0,0,2,0,0,0,51.4,1598746624,840060928,402857984,3139567616,1332834304,0
1.9,0,0,0,3.8,0,0,0,51.4,1598746624,840060928,402857984,3139575808,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598623744,840069120,402857984,3139575808,1332834304,0
0,0,0,0,3.8,0,1.9,0,51.4,1598623744,840069120,402857984,3139575808,1332834304,0
1.9,0,0,0,3.8,0,0,0,51.4,1598738432,840069120,402857984,3139575808,1332834304,0
0,0,0,0,3.8,0,1.9,0,51.4,1598738432,840069120,402866176,3139567616,1332834304,0
0,0,0,0,3.8,0,1.9,0,51.4,1598623744,840069120,402866176,3139567616,1332834304,0
1.9,0,0,0,3.9,0,1.9,0,51.4,1598623744,840069120,402866176,3139567616,1332834304,0
0,0,0,0,2,0,0,0,51.4,1598623744,840069120,402866176,3139567616,1332834304,0
0,0,0,0,2,0,2,0,51.4,1598623744,840069120,402866176,3139567616,1332834304,0
1.9,0,0,0,0,0,0,0,51.4,1598738432,840069120,402866176,3139567616,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598623744,840069120,402866176,3139567616,1332834304,0
1.9,0,0,0,5.7,0,0,0,51.4,1598623744,840069120,402866176,3139567616,1332834304,0
0,0,0,0,2,0,1.9,0,51.4,1598623744,840069120,402866176,3139567616,1332834304,0
0,0,0,0,3.8,0,1.9,1.9,51.4,1598623744,840069120,402866176,3139567616,1332834304,0
1.9,0,0,0,3.8,0,1.9,0,51.4,1598623744,840069120,402866176,3139567616,1332834304,0
0,0,1.9,0,7.5,0,0,0,51.4,1598738432,840069120,402866176,3139567616,1332834304,0
0,0,1.9,0,2,0,0,0,51.4,1598615552,840077312,402866176,3139575808,1332834304,0
0,0,1.9,0,3.8,0,0,0,51.4,1598615552,840077312,402874368,3139567616,1332834304,0
0,0,0,0,3.8,0,1.9,0,51.4,1598615552,840077312,402874368,3139567616,1332834304,0
0,0,0,0,2,0,1.9,0,51.4,1598607360,840085504,402874368,3139575808,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598607360,840085504,402874368,3139575808,1332834304,0
0,0,0,0,3.8,0,1.9,0,51.4,1598607360,840085504,402874368,3139575808,1332834304,0
0,0,0,0,5.7,0,0,1.9,51.4,1598607360,840085504,402874368,3139575808,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598607360,840085504,402874368,3139575808,1332834304,0
0,0,0,0,2,0,3.8,0,51.4,1598607360,840085504,402874368,3139575808,1332834304,0
0,0,1.9,0,3.8,0,0,0,51.4,1598607360,840085504,402874368,3139575808,1332834304,0
1.9,0,1.9,1.9,3.8,1.9,1.9,0,51.4,1598607360,840085504,402874368,3139575808,1332834304,0
1.9,1.9,1.9,0,3.8,0,0,3.8,51.4,1598607360,840085504,402874368,3139575808,1332834304,0
1.9,0,0,0,3.8,0,0,0,51.4,1598599168,840085504,402882560,3139575808,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598599168,840089600,402882560,3139575808,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598713856,840089600,402882560,3139575808,1332834304,0
1.9,0,1.9,0,3.8,0,0,0,51.4,1598599168,840089600,402882560,3139575808,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598599168,840089600,402882560,3139575808,1332834304,0
1.9,1.9,0,0,2,0,0,0,51.4,1598599168,840089600,402882560,3139575808,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598713856,840089600,402882560,3139575808,1332834304,0
0,1.9,1.9,0,5.7,0,0,0,51.4,1598599168,840089600,402882560,3139575808,1332834304,0
0,1.9,0,0,3.8,0,0,0,51.4,1598599168,840089600,402882560,3139575808,1332834304,0
0,0,0,1.9,3.8,0,0,0,51.4,1598599168,840089600,402882560,3139575808,1332834304,0
0,1.9,0,0,3.8,0,0,0,51.4,1598590976,840089600,402890752,3139575808,1332834304,0
1.9,0,1.9,0,3.8,0,0,0,51.4,1598590976,840101888,402890752,3139575808,1332834304,0
0,0,3.7,0,3.8,0,0,1.9,51.4,1598590976,840101888,402890752,3139575808,1332834304,0
0,0,0,0,2,0,0,1.9,51.4,1598590976,840101888,402890752,3139575808,1332834304,0
0,0,1.9,0,3.8,0,0,0,51.4,1598705664,840101888,402890752,3139575808,1332834304,0
1.9,1.9,0,0,3.8,0,0,0,51.4,1598590976,840101888,402890752,3139575808,1332834304,0
0,0,1.9,0,3.8,0,0,0,51.4,1598590976,840101888,402890752,3139575808,1332834304,0
0,0,3.7,0,3.8,0,0,0,51.4,1598590976,840101888,402890752,3139575808,1332834304,0
0,0,1.9,0,3.8,0,0,0,51.4,1598705664,840101888,402890752,3139575808,1332834304,0
0,0,0,0,2,0,0,0,51.4,1598590976,840101888,402890752,3139575808,1332834304,0
0,0,0,0,3.9,0,1.9,0,51.4,1598582784,840101888,402898944,3139575808,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598582784,840101888,402898944,3139575808,1332834304,0
0,0,0,0,0,0,3.8,1.9,51.4,1598582784,840101888,402898944,3139575808,1332834304,0
0,1.9,1.9,1.9,2,0,0,0,51.4,1598582784,840101888,402898944,3139575808,1332834304,0
0,0,0,0,2,0,0,0,51.4,1598582784,840101888,402898944,3139575808,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598582784,840101888,402898944,3139575808,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598582784,840101888,402898944,3139575808,1332834304,0
0,0,0,0,3.8,1.9,0,0,51.4,1598582784,840101888,402898944,3139575808,1332834304,0
1.9,0,1.9,0,3.8,0,0,0,51.4,1598582784,840101888,402898944,3139575808,1332834304,0
0,1.9,0,0,5.8,0,0,0,51.4,1598636032,840097792,402898944,3139575808,1332834304,0
0,0,3.7,0,3.8,0,0,0,51.4,1598636032,840101888,402907136,3139567616,1332834304,0
0,0,1.9,0,3.8,0,0,0,51.4,1598627840,840118272,402907136,3139575808,1332834304,0
0,1.9,0,0,3.8,0,0,1.9,51.4,1598627840,840118272,402907136,3139575808,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598627840,840118272,402907136,3139575808,1332834304,0
0,1.9,0,0,3.8,0,0,0,51.4,1598627840,840118272,402907136,3139575808,1332834304,0
0,0,0,0,3.8,0,0,0,51.4,1598627840,840118272,402907136,3139575808,1332834304,0
0,0,1.9,0,3.8,0,0,0,51.4,1598742528,840118272,402907136,3139575808,1332834304,0
0,1.9,0,0,3.8,0,0,0,51.4,1598742528,840118272,402907136,3139575808,1332834304,0
0,1.9,0,0,3.8,0,0,0,51.4,1598742528,840118272,402907136,3139575808,1332834304,0
0,0,1.9,0,3.9,0,0,1.9,51.4,1598627840,840118272,402907136,3139575808,1332834304,0
0,0,0,0,5.7,0,0,1.9,51.4,1598627840,840118272,402915328,3139567616,1332834304,0
